latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.8933,40.3737,303.1,1.5,1.2,2004-07-28,2336,Aqua,MODIS,53,6.03,291.2,9.4,N,0
32.5212,36.6383,338.2,1.1,1,2004-07-29,1039,Aqua,MODIS,77,6.03,324.3,14.6,D,0
37.2462,42.2713,361.8,1.5,1.2,2004-07-29,1040,Aqua,MODIS,100,6.03,322.7,112.7,D,0
36.7267,39.734,307.7,3.1,1.7,2004-07-29,2006,Terra,MODIS,69,6.03,296.2,33,N,0
37.2553,42.1704,309.2,2,1.4,2004-07-29,2241,Aqua,MODIS,77,6.03,298.4,17.4,N,0
37.2491,42.1866,324.5,2,1.4,2004-07-29,2241,Aqua,MODIS,100,6.03,298.2,53.4,N,0
37.2535,42.1921,334.6,2,1.4,2004-07-29,2241,Aqua,MODIS,100,6.03,298.4,87.9,N,0
36.6463,37.3215,334.4,1.3,1.1,2004-07-30,0808,Terra,MODIS,64,6.03,320.7,11.1,D,0
36.8317,40.1153,324.8,1.2,1.1,2004-07-30,1911,Terra,MODIS,100,6.03,296.3,26.8,N,0
32.7381,36.1763,331.3,1.6,1.2,2004-07-31,1026,Aqua,MODIS,53,6.03,318.2,18.1,D,0
36.9848,40.8822,339.2,1,1,2004-07-31,1027,Aqua,MODIS,78,6.03,325.3,12.2,D,0
36.6833,39.4706,311.7,1.9,1.3,2004-07-31,1954,Terra,MODIS,80,6.03,298.9,20.5,N,0
36.6876,39.4632,311.1,1.9,1.3,2004-07-31,1954,Terra,MODIS,79,6.03,298.5,19.9,N,0
36.1483,40.8161,308.5,2.3,1.5,2004-07-31,1954,Terra,MODIS,69,6.03,298.4,19.7,N,0
36.8295,40.2867,313,4.2,1.9,2004-08-01,0007,Aqua,MODIS,86,6.03,294.7,89.7,N,0
36.8256,40.2812,310.6,4.2,1.9,2004-08-01,0007,Aqua,MODIS,80,6.03,294.5,74.8,N,0
35.3833,40.4468,308.9,1,1,2004-08-01,2312,Aqua,MODIS,75,6.03,297.6,7,N,0
37.2307,42.3123,311.4,1.1,1,2004-08-03,2259,Aqua,MODIS,83,6.03,294.3,10.8,N,0
37.2292,42.3246,320.3,1.1,1,2004-08-03,2259,Aqua,MODIS,100,6.03,294.6,19.3,N,0
37.2252,42.317,326.6,1.1,1,2004-08-03,2259,Aqua,MODIS,100,6.03,295.1,27.4,N,0
37.2236,42.3292,305,1.1,1,2004-08-03,2259,Aqua,MODIS,62,6.03,294.7,5.9,N,0
36.6944,39.6954,335.5,1.2,1.1,2004-08-04,0826,Terra,MODIS,73,6.03,317.3,16.4,D,0
36.927,40.5535,334.3,1.2,1.1,2004-08-04,0826,Terra,MODIS,70,6.03,312.5,21,D,0
36.7425,39.9558,330.5,1.2,1.1,2004-08-04,0826,Terra,MODIS,52,6.03,312.6,12.2,D,0
36.4374,37.4522,326.5,1,1,2004-08-04,0826,Terra,MODIS,53,6.03,310.8,8,D,0
34.6857,36.0725,327.4,1,1,2004-08-04,0827,Terra,MODIS,70,6.03,306.5,12.8,D,0
35.381,40.4507,310.7,1,1,2004-08-04,1929,Terra,MODIS,78,6.03,299.8,7.4,N,0
36.7432,40.194,307.1,1,1,2004-08-04,1929,Terra,MODIS,64,6.03,295.4,5.5,N,0
36.7447,40.2055,311.3,1,1,2004-08-04,1929,Terra,MODIS,79,6.03,295.7,8.7,N,0
36.7226,40.1687,312.5,1,1,2004-08-04,1929,Terra,MODIS,82,6.03,295,9.8,N,0
35.3795,40.4395,311,1,1,2004-08-04,1929,Terra,MODIS,79,6.03,299.6,7.6,N,0
36.8351,40.1215,329.1,1,1,2004-08-04,1929,Terra,MODIS,100,6.03,295.6,27.7,N,0
34.6368,36.7463,328.6,1,1,2004-08-05,1045,Aqua,MODIS,59,6.03,311.5,9.5,D,0
33.3712,36.1447,338,1,1,2004-08-05,1045,Aqua,MODIS,78,6.03,315.6,20,D,0
33.3705,36.1555,336.3,1,1,2004-08-05,1045,Aqua,MODIS,75,6.03,314.5,17.1,D,0
34.6458,36.7472,343.1,1,1,2004-08-05,1045,Aqua,MODIS,87,6.03,311.8,30.8,D,0
36.5648,37.3016,333.4,1.1,1.1,2004-08-06,0814,Terra,MODIS,73,6.03,316.2,14,D,0
36.9477,40.5664,350.5,1,1,2004-08-06,0814,Terra,MODIS,92,6.03,318,42.7,D,0
36.9493,41.4631,340,1,1,2004-08-06,1917,Terra,MODIS,100,6.03,298.1,41.2,N,0
36.7986,40.4555,332.3,1,1,2004-08-06,1917,Terra,MODIS,100,6.03,297.7,32.1,N,0
36.9662,41.5165,308.2,1,1,2004-08-06,1917,Terra,MODIS,67,6.03,297.5,5.8,N,0
36.9732,40.4481,315.6,1,1,2004-08-06,1917,Terra,MODIS,90,6.03,294.7,13.4,N,0
36.9821,40.4459,305.5,1,1,2004-08-06,1917,Terra,MODIS,51,6.03,293.7,6,N,0
37.1765,42.0751,315.3,1.5,1.2,2004-08-06,2330,Aqua,MODIS,91,6.03,298.5,19.5,N,0
36.8363,40.3082,338.4,1,1,2004-08-07,1033,Aqua,MODIS,77,6.03,320.9,17.1,D,0
36.9414,41.4744,308.6,1,1,2004-08-08,2318,Aqua,MODIS,74,6.03,295.2,7.9,N,0
36.8362,40.5131,342.9,2.3,1.5,2004-08-09,0844,Terra,MODIS,85,6.03,312.4,101.4,D,0
36.839,40.5088,341.4,2.3,1.5,2004-08-09,0844,Terra,MODIS,84,6.03,312.2,95.8,D,0
36.8601,40.2676,334.2,1,1,2004-08-09,1021,Aqua,MODIS,59,6.03,319.7,10.9,D,0
36.6861,39.429,336.3,1.1,1,2004-08-09,1021,Aqua,MODIS,66,6.03,321.3,15.6,D,0
37.147,41.9388,341.8,1,1,2004-08-09,1021,Aqua,MODIS,82,6.03,327.2,13.7,D,0
37.0177,40.5758,307.2,2,1.4,2004-08-10,1853,Terra,MODIS,65,6.03,296.8,14.4,N,0
36.1202,36.8055,323.7,1.1,1,2004-08-11,0832,Terra,MODIS,62,6.03,307.5,7.1,D,0
36.8625,40.1703,334.3,1.4,1.2,2004-08-11,1009,Aqua,MODIS,72,6.03,314.8,26.5,D,0
37.0451,40.9471,333.8,1.3,1.1,2004-08-11,1009,Aqua,MODIS,60,6.03,315.7,16.3,D,0
36.8231,40.3235,315.9,1.2,1.1,2004-08-11,1935,Terra,MODIS,92,6.03,295.8,16.8,N,0
35.1129,40.5648,310,1.2,1.1,2004-08-11,1935,Terra,MODIS,75,6.03,299.3,8.6,N,2
37.0343,40.9806,337.8,1.1,1.1,2004-08-13,0820,Terra,MODIS,77,6.03,316,22.4,D,0
36.9569,40.4452,329.9,1.1,1,2004-08-13,0820,Terra,MODIS,60,6.03,311.5,14.5,D,0
36.8619,40.5573,328.3,1.1,1,2004-08-13,0820,Terra,MODIS,49,6.03,314,10.2,D,0
36.8514,38.3895,333.3,1,1,2004-08-13,0820,Terra,MODIS,73,6.03,318.6,10.2,D,0
37.192,42.1002,333.6,1.2,1.1,2004-08-13,0820,Terra,MODIS,75,6.03,316.9,14.2,D,0
36.9212,40.3561,325.6,1,1,2004-08-13,1923,Terra,MODIS,100,6.03,295.7,22.8,N,0
35.1155,40.5607,307.3,1,1,2004-08-13,1923,Terra,MODIS,70,6.03,296.9,6.4,N,2
35.1044,40.6748,306.6,1,1,2004-08-13,1923,Terra,MODIS,68,6.03,295.9,6.1,N,0
36.016,36.965,305.9,1.1,1,2004-08-13,2337,Aqua,MODIS,66,6.03,294,7.1,N,0
35.1176,40.5696,308.5,1.6,1.3,2004-08-13,2337,Aqua,MODIS,75,6.03,293.7,18.3,N,2
36.8459,38.3914,336.5,1,1,2004-08-14,1040,Aqua,MODIS,73,6.03,323.2,9.6,D,0
36.946,42.2138,337.3,1,1,2004-08-15,0808,Terra,MODIS,75,6.03,323.1,12.1,D,0
35.1172,40.5632,310.2,1.2,1.1,2004-08-15,1910,Terra,MODIS,78,6.03,297.8,10.6,N,2
36.9871,42.1959,304.9,1.2,1.1,2004-08-15,2324,Aqua,MODIS,62,6.03,292.7,8.6,N,0
37.1215,42.1494,337.3,1.1,1,2004-08-16,1027,Aqua,MODIS,72,6.03,324.2,13.8,D,0
37.123,42.1613,340.7,1.1,1,2004-08-16,1027,Aqua,MODIS,81,6.03,323.5,19,D,0
37.1209,42.1102,331,1.1,1.1,2004-08-17,0755,Terra,MODIS,53,6.03,318.5,10.2,D,0
36.9439,42.121,303,1,1,2004-08-17,2312,Aqua,MODIS,53,6.03,292.1,5.5,N,0
35.1157,40.5614,306.9,1,1,2004-08-17,2312,Aqua,MODIS,70,6.03,295.2,7.1,N,2
34.6742,40.9332,305.8,1,1,2004-08-17,2313,Aqua,MODIS,66,6.03,294.5,6.4,N,0
36.7771,38.1424,333.8,1.4,1.2,2004-08-18,0838,Terra,MODIS,79,6.03,310.6,28.2,D,0
36.8712,41.9987,331.8,1,1,2004-08-18,1015,Aqua,MODIS,57,6.03,320.1,8.7,D,0
36.8054,40.3863,328.8,1.2,1.1,2004-08-18,1015,Aqua,MODIS,39,6.03,315.7,12.4,D,0
36.7173,40.0454,328.9,1.2,1.1,2004-08-18,1015,Aqua,MODIS,53,6.03,314.1,13.9,D,0
36.873,42.01,336,1,1,2004-08-18,1015,Aqua,MODIS,72,6.03,319,14.5,D,0
36.7196,40.0585,328.9,1.2,1.1,2004-08-18,1015,Aqua,MODIS,53,6.03,313.6,13.5,D,0
37.166,42.0365,314.9,1.8,1.3,2004-08-18,1942,Terra,MODIS,90,6.03,294.4,28.7,N,0
36.6863,36.9346,337.9,1.3,1.2,2004-08-19,1058,Aqua,MODIS,79,6.03,320.5,28.2,D,0
36.688,36.9499,344,1.4,1.2,2004-08-19,1058,Aqua,MODIS,87,6.03,318.3,45.5,D,0
36.7453,39.8481,308.7,2.8,1.6,2004-08-19,1846,Terra,MODIS,75,6.03,296.8,28.8,N,0
35.3864,40.4494,306.2,1.3,1.1,2004-08-19,2300,Aqua,MODIS,67,6.03,296,8.5,N,0
37.2673,42.2242,341,1.5,1.2,2004-08-20,0826,Terra,MODIS,85,6.03,319.5,45.7,D,0
36.9088,40.5104,332.3,1.2,1.1,2004-08-20,0826,Terra,MODIS,65,6.03,315,17.9,D,0
35.7136,40.4861,329.9,1.7,1.3,2004-08-20,1003,Aqua,MODIS,44,6.03,317,17.3,D,0
35.1179,40.5658,307.8,1,1,2004-08-20,1929,Terra,MODIS,72,6.03,297.2,7,N,2
34.6683,40.9273,308.1,1,1,2004-08-20,1929,Terra,MODIS,73,6.03,297.2,7.3,N,0
37.1411,42.3217,332.7,1.9,1.3,2004-08-21,1046,Aqua,MODIS,56,6.03,315,35,D,0
37.1469,42.3054,328.2,1.9,1.3,2004-08-21,1046,Aqua,MODIS,31,6.03,315.3,18.8,D,0
37.15,42.2967,332,1.9,1.4,2004-08-22,0951,Aqua,MODIS,41,6.03,315.3,30.2,D,0
35.9331,36.2398,327.6,3.6,1.8,2004-08-22,1129,Aqua,MODIS,81,6.03,302.5,95.5,D,0
35.9216,36.2073,325,3.6,1.8,2004-08-22,1129,Aqua,MODIS,78,6.03,301.7,79.3,D,0
34.6678,40.9299,309.6,1,1,2004-08-22,1916,Terra,MODIS,76,6.03,298.7,7.4,N,0
35.1193,40.5659,307.4,1.3,1.1,2004-08-22,2331,Aqua,MODIS,71,6.03,294.2,11.6,N,2
34.5639,36.765,331.3,2.4,1.5,2004-08-23,0857,Terra,MODIS,70,6.03,311.3,53.9,D,0
36.4506,37.2049,328.8,2.3,1.5,2004-08-23,0857,Terra,MODIS,73,6.03,308.5,35.6,D,0
36.453,37.2,331.6,2.3,1.5,2004-08-23,0857,Terra,MODIS,77,6.03,308.7,47.9,D,0
34.5586,36.7528,352.1,1.1,1.1,2004-08-23,1033,Aqua,MODIS,94,6.03,316.1,57.3,D,0
36.9535,41.4838,338.4,1.1,1.1,2004-08-23,1034,Aqua,MODIS,77,6.03,320.8,18.1,D,0
34.6109,37.9085,311.1,1,1,2004-08-24,2319,Aqua,MODIS,82,6.03,292.3,10.8,N,0
34.6009,37.905,307,1.2,1.1,2004-08-25,1947,Terra,MODIS,70,6.03,295.6,7.6,N,0
36.969,42.197,334.1,1.3,1.1,2004-08-26,0749,Terra,MODIS,42,6.03,320.9,10.9,D,2
35.3826,40.4512,305.6,1.1,1,2004-08-26,2306,Aqua,MODIS,65,6.03,295.1,7.2,N,0
37.0365,42.0945,338.4,1.8,1.3,2004-08-27,0832,Terra,MODIS,81,6.03,321.9,38.5,D,0
37.0704,41.7669,339.2,1.7,1.3,2004-08-27,0832,Terra,MODIS,80,6.03,323,38.1,D,0
37.0665,41.7724,337.5,1.7,1.3,2004-08-27,0832,Terra,MODIS,79,6.03,323,30.4,D,0
36.9372,42.1248,311.2,1.3,1.1,2004-08-28,2254,Aqua,MODIS,82,6.03,295.5,13.4,N,0
36.936,42.1301,307.3,1.3,1.1,2004-08-28,2254,Aqua,MODIS,71,6.03,295.9,10,N,0
37.0439,42.3399,340.7,1.3,1.1,2004-08-29,0820,Terra,MODIS,83,6.03,321.1,28.4,D,0
36.9352,42.1179,310.2,1.1,1,2004-08-29,1923,Terra,MODIS,79,6.03,296.3,8.9,N,0
36.7469,39.8557,308.5,1,1,2004-08-29,1923,Terra,MODIS,75,6.03,294.5,8,N,0
36.8654,41.7394,344.1,1,1,2004-08-31,0807,Terra,MODIS,87,6.03,322,28.6,D,0
34.6709,40.9339,306.4,1,1,2004-09-02,2313,Aqua,MODIS,68,6.03,295.9,6.4,N,0
37.2128,42.1069,332.3,2.3,1.5,2004-09-03,0838,Terra,MODIS,75,6.03,318.3,32.8,D,0
37.2154,42.101,333,2.3,1.5,2004-09-03,0838,Terra,MODIS,76,6.03,318.2,36.1,D,0
35.4363,36.2641,326.7,1.2,1.1,2004-09-03,0839,Terra,MODIS,49,6.03,310.9,12.7,D,0
37.2102,42.0978,338.7,1,1,2004-09-03,1015,Aqua,MODIS,81,6.03,320.5,15.5,D,0
36.8396,42.0946,345.9,1,1,2004-09-03,1015,Aqua,MODIS,88,6.03,322.5,28.4,D,0
37.2192,42.0956,337.6,1,1,2004-09-03,1015,Aqua,MODIS,77,6.03,321.6,13,D,0
36.1434,40.8221,331.7,1.3,1.1,2004-09-05,0826,Terra,MODIS,69,6.03,317.3,19.5,D,0
37.0401,41.9503,329.2,1.5,1.2,2004-09-05,0826,Terra,MODIS,71,6.03,314,18.8,D,0
36.7509,39.8552,327.8,1.8,1.3,2004-09-05,1003,Aqua,MODIS,45,6.03,313.1,16.5,D,0
35.2209,40.7433,305.1,1,1,2004-09-07,1916,Terra,MODIS,61,6.03,295,5.4,N,0
34.6676,40.9264,307.6,1,1,2004-09-07,1916,Terra,MODIS,71,6.03,297.2,6,N,0
36.9853,41.5495,331.2,1,1,2004-09-09,0801,Terra,MODIS,67,6.03,315.9,11,D,0
36.8246,40.2525,327.1,1.1,1.1,2004-09-09,0801,Terra,MODIS,60,6.03,311.6,11.9,D,0
36.7277,41.9514,328.3,1,1,2004-09-09,0801,Terra,MODIS,52,6.03,315.1,6.6,D,0
35.1137,40.5634,306.6,1.4,1.2,2004-09-09,1904,Terra,MODIS,68,6.03,295.9,10.1,N,2
35.1187,40.5668,303.9,1.1,1,2004-09-11,2306,Aqua,MODIS,57,6.03,291.9,7.1,N,2
36.8524,40.214,326.6,1.4,1.2,2004-09-12,0832,Terra,MODIS,69,6.03,309.5,19.8,D,0
36.7837,40.2272,321.4,1.5,1.2,2004-09-12,0832,Terra,MODIS,50,6.03,308.8,12.5,D,0
36.8563,40.2209,322.4,1.4,1.2,2004-09-12,0832,Terra,MODIS,56,6.03,310.1,13.2,D,0
35.0066,36.4878,323.3,1.1,1,2004-09-12,0833,Terra,MODIS,65,6.03,309.1,8.1,D,0
35.0085,36.4764,327.1,1.1,1,2004-09-12,0833,Terra,MODIS,74,6.03,309,12.7,D,0
36.7487,39.926,323.8,1.5,1.2,2004-09-12,1009,Aqua,MODIS,55,6.03,312.7,13.8,D,0
34.6708,40.9273,301.6,1.2,1.1,2004-09-12,1935,Terra,MODIS,42,6.03,289.3,7.6,N,0
35.0646,36.556,334.4,1.1,1,2004-09-13,1052,Aqua,MODIS,79,6.03,313.5,17.1,D,0
35.0723,36.5425,334.3,1.1,1,2004-09-13,1052,Aqua,MODIS,79,6.03,314,18.5,D,0
35.0631,36.5443,357.2,1.1,1,2004-09-13,1052,Aqua,MODIS,98,6.03,316.2,66.9,D,0
36.841,40.3669,333.8,1.1,1,2004-09-14,0820,Terra,MODIS,78,6.03,312.8,23.1,D,0
36.8319,40.3646,325.2,1.1,1,2004-09-14,0820,Terra,MODIS,58,6.03,311.1,11.3,D,0
37.1203,42.1786,336.8,1.3,1.1,2004-09-14,0820,Terra,MODIS,83,6.03,317.2,27.4,D,0
35.1088,40.6705,328.8,1,1,2004-09-14,1922,Terra,MODIS,100,6.03,291,28.9,N,0
35.1111,40.5583,303,1,1,2004-09-14,1922,Terra,MODIS,52,6.03,289.9,6.5,N,2
35.1071,40.6831,307.1,1.6,1.3,2004-09-14,2337,Aqua,MODIS,70,6.03,286.1,21.6,N,0
35.1146,40.6676,300.6,3.5,1.8,2004-09-15,2005,Terra,MODIS,31,6.03,288.3,31.2,N,0
35.1049,40.6738,302.7,3.5,1.8,2004-09-15,2005,Terra,MODIS,51,6.03,288.8,40.2,N,0
35.1099,40.673,300.7,2.3,1.5,2004-09-15,2242,Aqua,MODIS,33,6.03,287.3,21.3,N,0
35.1026,40.6612,302.1,1.2,1.1,2004-09-16,1910,Terra,MODIS,47,6.03,291.7,6.8,N,0
35.1162,40.5641,302.8,1.2,1.1,2004-09-16,1910,Terra,MODIS,51,6.03,292.2,7,N,2
35.1047,40.6739,314.9,1.2,1.1,2004-09-16,1910,Terra,MODIS,90,6.03,292.9,18,N,0
35.1117,40.6704,314.6,1.1,1.1,2004-09-16,2325,Aqua,MODIS,89,6.03,288.9,18.1,N,0
35.1097,40.6826,310.3,1.1,1.1,2004-09-16,2325,Aqua,MODIS,80,6.03,289.3,14.3,N,0
35.1188,40.5704,302.2,1.1,1.1,2004-09-16,2325,Aqua,MODIS,48,6.03,288.8,7.9,N,2
35.2157,40.7471,302.2,1.1,1.1,2004-09-16,2325,Aqua,MODIS,47,6.03,288.3,8.1,N,0
35.1096,40.6731,308.1,2.2,1.4,2004-09-17,1953,Terra,MODIS,73,6.03,289.8,30.6,N,0
35.1187,40.5689,308.7,1,1,2004-09-18,2312,Aqua,MODIS,75,6.03,290,10.3,N,2
35.4997,38.4296,328.1,1.5,1.2,2004-09-19,1015,Aqua,MODIS,49,6.03,316.5,12.4,D,0
34.6669,40.9282,331,1.2,1.1,2004-09-19,1015,Aqua,MODIS,59,6.03,320,10.6,D,0
35.3837,40.4473,301,1.4,1.2,2004-09-19,1941,Terra,MODIS,37,6.03,290.8,7.8,N,0
35.1079,40.5255,304,1.4,1.2,2004-09-19,1941,Terra,MODIS,58,6.03,292.2,9.5,N,0
35.111,40.5556,304.1,1.4,1.2,2004-09-19,1941,Terra,MODIS,59,6.03,292.2,9.7,N,2
36.8344,40.3874,325.5,1.2,1.1,2004-09-21,0826,Terra,MODIS,41,6.03,311.7,11.1,D,0
35.6542,40.3374,330.2,1.3,1.1,2004-09-21,0826,Terra,MODIS,66,6.03,317.5,12.5,D,0
36.1433,40.8122,302.7,1.1,1,2004-09-21,1929,Terra,MODIS,51,6.03,292.3,6.2,N,0
35.1107,40.5643,303.3,1,1,2004-09-21,1929,Terra,MODIS,54,6.03,293,5.7,N,2
35.3804,40.3078,304.8,1,1,2004-09-21,1929,Terra,MODIS,62,6.03,292.7,6.9,N,0
35.379,40.2966,303.2,1,1,2004-09-21,1929,Terra,MODIS,54,6.03,292.4,6,N,0
35.1103,40.5668,326.1,1,1,2004-09-23,0814,Terra,MODIS,55,6.03,312.8,8.3,D,2
35.118,40.5615,312.5,1.1,1,2004-09-23,1916,Terra,MODIS,85,6.03,291.8,12.3,N,2
34.6663,40.9315,302.7,1,1,2004-09-23,1916,Terra,MODIS,51,6.03,292.5,5.4,N,0
35.1201,40.5712,302.7,1.3,1.1,2004-09-23,2331,Aqua,MODIS,51,6.03,289.6,9.5,N,2
36.8004,38.1641,326.8,1,1,2004-09-24,1034,Aqua,MODIS,53,6.03,315.7,5.4,D,0
35.1124,40.5558,303.4,1.4,1.2,2004-09-25,1904,Terra,MODIS,55,6.03,292.9,9.4,N,2
36.1317,40.8053,301.7,1.3,1.1,2004-09-25,1904,Terra,MODIS,44,6.03,291.5,8,N,0
36.1294,40.8171,300.2,1,1,2004-09-25,2318,Aqua,MODIS,21,6.03,289.6,5.4,N,0
35.1136,40.5712,301.7,1,1,2004-09-25,2319,Aqua,MODIS,43,6.03,290.5,5.6,N,2
35.1153,40.5602,301.6,1,1,2004-09-25,2319,Aqua,MODIS,42,6.03,290.3,5.5,N,2
36.9047,40.6336,323.5,2.3,1.5,2004-09-26,0844,Terra,MODIS,36,6.03,311.4,22.8,D,0
36.4698,39.0722,326.1,1.2,1.1,2004-09-26,1021,Aqua,MODIS,32,6.03,311.5,11.2,D,0
35.1137,40.5689,305.3,1.1,1,2004-09-27,2306,Aqua,MODIS,64,6.03,292,8.2,N,2
35.8948,39.8541,326.4,1.4,1.2,2004-09-28,0832,Terra,MODIS,52,6.03,313.4,14.5,D,0
35.1136,40.5651,328.3,1.6,1.3,2004-09-28,0832,Terra,MODIS,60,6.03,315.4,17.1,D,2
32.5182,36.1066,337,1.1,1,2004-09-28,0833,Terra,MODIS,81,6.03,315.7,24.5,D,0
34.9438,36.0538,330.1,1,1,2004-09-28,0833,Terra,MODIS,72,6.03,308.9,19.3,D,0
36.1339,40.8114,304.2,1.2,1.1,2004-09-28,1935,Terra,MODIS,59,6.03,292.6,8.5,N,0
35.1197,40.5642,304,1.2,1.1,2004-09-28,1935,Terra,MODIS,58,6.03,294,7,N,2
34.6127,37.915,301.1,1.8,1.3,2004-09-28,2349,Aqua,MODIS,37,6.03,288.5,12.4,N,0
35.0439,36.2117,325,1,1,2004-09-29,1052,Aqua,MODIS,41,6.03,312,10.2,D,0
35.1067,40.6694,302.6,1,1,2004-09-30,1922,Terra,MODIS,50,6.03,292.4,5.4,N,0
36.1308,40.8087,308.4,1,1,2004-09-30,1923,Terra,MODIS,74,6.03,293.4,8.9,N,0
35.1129,40.5749,302.2,1.6,1.3,2004-09-30,2337,Aqua,MODIS,48,6.03,288.6,13,N,2
35.9773,39.4399,330.6,1.1,1,2004-10-01,1039,Aqua,MODIS,69,6.03,316.4,11.1,D,0
36.1341,40.813,302.2,1.1,1.1,2004-10-02,1910,Terra,MODIS,47,6.03,291.9,6.7,N,0
36.1362,40.8174,301.7,1.1,1.1,2004-10-02,2324,Aqua,MODIS,43,6.03,290,7.1,N,0
35.1141,40.5627,304.6,1.1,1.1,2004-10-02,2325,Aqua,MODIS,61,6.03,290.2,8.7,N,2
36.6663,40.2361,324.6,1,1,2004-10-03,1027,Aqua,MODIS,62,6.03,306.1,10.5,D,0
35.1157,40.5669,304.6,1.8,1.3,2004-10-04,1858,Terra,MODIS,61,6.03,291.6,15.8,N,2
36.1315,40.8101,300.4,1.6,1.3,2004-10-04,1858,Terra,MODIS,26,6.03,290.4,10.6,N,0
35.1207,40.5605,302.1,1,1,2004-10-04,2312,Aqua,MODIS,47,6.03,288.1,6.6,N,2
35.1191,40.5713,305,1,1,2004-10-04,2312,Aqua,MODIS,63,6.03,288.6,8.3,N,2
34.9602,36.0109,334.4,1.2,1.1,2004-10-05,0839,Terra,MODIS,83,6.03,306,33.4,D,0
35.1149,40.5591,328.2,1.2,1.1,2004-10-05,1015,Aqua,MODIS,63,6.03,314.7,11.3,D,2
36.6791,38.8845,318.3,1.1,1,2004-10-07,0826,Terra,MODIS,26,6.03,306.4,5.8,D,0
34.6043,37.9064,300.4,1,1,2004-10-07,1928,Terra,MODIS,27,6.03,289.9,4.8,N,0
32.7551,35.9779,305.5,1.3,1.1,2004-10-07,1928,Terra,MODIS,64,6.03,289.8,11.1,N,0
35.3816,40.4481,300.9,1,1,2004-10-07,1929,Terra,MODIS,10,6.03,285.2,6.7,N,0
36.1276,40.8119,304.6,1.1,1,2004-10-07,1929,Terra,MODIS,61,6.03,291.4,7.3,N,0
35.3461,39.7709,301.3,1,1,2004-10-07,1929,Terra,MODIS,40,6.03,289.9,5.4,N,0
36.8324,41.398,318.6,1,1,2004-10-09,0813,Terra,MODIS,44,6.03,306.4,4.7,D,0
36.7549,38.1481,323.3,1,1,2004-10-09,0813,Terra,MODIS,72,6.03,304.9,11.7,D,0
36.6724,39.4715,339,1,1,2004-10-09,0813,Terra,MODIS,87,6.03,307.1,32.1,D,0
36.9613,40.5738,317.8,1,1,2004-10-09,0813,Terra,MODIS,44,6.03,305.7,5.6,D,0
36.7473,38.1346,328.3,1.1,1,2004-10-09,0814,Terra,MODIS,79,6.03,305,17.6,D,0
34.6649,40.9322,321.2,1.1,1,2004-10-09,0814,Terra,MODIS,61,6.03,307.7,7.4,D,0
35.3805,40.4473,321.3,1,1,2004-10-09,0814,Terra,MODIS,63,6.03,307.2,8.2,D,0
37.1666,42.1125,316.7,4.4,1.9,2004-10-10,0856,Terra,MODIS,67,6.03,303.1,46.4,D,0
35.9466,39.6933,324.8,1,1,2004-10-10,1033,Aqua,MODIS,67,6.03,310,8.4,D,0
36.7318,39.8309,318.5,1.2,1.1,2004-10-11,0801,Terra,MODIS,40,6.03,305.1,6.8,D,0
36.7302,39.8438,319.1,1.2,1.1,2004-10-11,0801,Terra,MODIS,48,6.03,305.5,7.6,D,0
36.1339,40.8131,300,1,1,2004-10-11,2318,Aqua,MODIS,11,6.03,288.8,5.6,N,0
35.6529,40.3519,325.7,1.6,1.2,2004-10-14,0832,Terra,MODIS,70,6.03,307.3,21.5,D,0
36.8905,40.623,328.9,1.8,1.3,2004-10-15,1052,Aqua,MODIS,77,6.03,304.1,37.2,D,2
36.8923,40.643,336.4,1.8,1.3,2004-10-15,1052,Aqua,MODIS,85,6.03,304.7,61.3,D,0
36.5734,38.9402,322.6,1,1,2004-10-16,0820,Terra,MODIS,68,6.03,303,10.2,D,0
34.8722,41.0352,303.1,1,1,2004-10-16,1922,Terra,MODIS,53,6.03,290.1,6.1,N,0
34.8658,41.0333,300.9,1.2,1.1,2004-10-18,1910,Terra,MODIS,35,6.03,289.9,6.5,N,0
36.3324,38.2592,321.6,1.1,1,2004-10-19,1027,Aqua,MODIS,52,6.03,310.3,7,D,0
34.6689,40.9284,322.6,1,1,2004-10-19,1027,Aqua,MODIS,51,6.03,312.2,5.7,D,0
35.4637,40.6247,322.5,1,1,2004-10-19,1027,Aqua,MODIS,28,6.03,311.7,6.5,D,0
35.5828,36.0598,331.3,1.7,1.3,2004-10-20,1110,Aqua,MODIS,80,6.03,300.7,56.1,D,0
37.0065,40.4724,313.5,2.2,1.4,2004-10-22,1058,Aqua,MODIS,43,6.03,292.6,31.4,D,0
36.0531,37.7218,312.3,1.1,1,2004-10-24,1046,Aqua,MODIS,20,6.03,300.5,5.1,D,0
36.0859,36.588,319.3,1,1,2004-10-24,1046,Aqua,MODIS,70,6.03,302,10.2,D,0
36.6293,37.3446,313.9,1.1,1,2004-10-25,0813,Terra,MODIS,57,6.03,302.1,5.8,D,0
36.6278,37.3568,324.1,1.1,1,2004-10-25,0813,Terra,MODIS,77,6.03,302.5,17.1,D,0
35.9832,40.691,331.2,1,1,2004-10-25,0813,Terra,MODIS,81,6.03,304.7,21.9,D,0
35.1999,40.0738,314.7,1,1,2004-10-25,0814,Terra,MODIS,56,6.03,301.4,4.8,D,0
